blast_hit_id	hit_contig_orf	downstream_orf	strand	gap_bp
NZ_CP075951.1_8	NZ_CP075951.1_787-11505:._6	NZ_CP075951.1_787-11505:._7	1	29
NZ_CP073804.1_1971	NZ_CP073804.1_1887908-1898473:._8	NZ_CP073804.1_1887908-1898473:._7	-1	15
NZ_CP031063.1_72	NZ_CP031063.1_59414-70057:._7	NZ_CP031063.1_59414-70057:._6	-1	77
NZ_OZ260722.1_15	NZ_OZ260722.1_4560-14867:._10	NZ_OZ260722.1_4560-14867:._9	-1	3
NZ_DBJOSB010000002.1_75	NZ_DBJOSB010000002.1_68481-79034:._4	NZ_DBJOSB010000002.1_68481-79034:._3	-1	4
NZ_CP092473.1_2208	NZ_CP092473.1_2350535-2361187:._11	NZ_CP092473.1_2350535-2361187:._10	-1	74
NZ_CP101846.1_10	NZ_CP101846.1_3306-13955:._6	NZ_CP101846.1_3306-13955:._7	1	6
NZ_CP077629.1_179	NZ_CP077629.1_152906-163504:._9	NZ_CP077629.1_152906-163504:._8	-1	13
NZ_CP030934.1_56	NZ_CP030934.1_47598-58214:._5	NZ_CP030934.1_47598-58214:._6	1	0
NZ_CP187846.1_64	NZ_CP187846.1_54274-64890:._6	NZ_CP187846.1_54274-64890:._7	1	0
NZ_CP134216.1_231	NZ_CP134216.1_225753-236402:._8	NZ_CP134216.1_225753-236402:._7	-1	6
NZ_CP178364.1_43	NZ_CP178364.1_33716-44302:._10	NZ_CP178364.1_33716-44302:._11	1	84
NZ_CP178366.1_19	NZ_CP178366.1_16186-26754:._5	NZ_CP178366.1_16186-26754:._4	-1	99
NC_018510.1_45	NC_018510.1_34687-45258:._5	NC_018510.1_34687-45258:._4	-1	61
NC_018510.1_151	NC_018510.1_147931-158481:._6	NC_018510.1_147931-158481:._7	1	13
NZ_CP170356.1_154	NZ_CP170356.1_132642-143063:._10	NZ_CP170356.1_132642-143063:._9	-1	0
NZ_CP097017.1_15	NZ_CP097017.1_9859-20421:._4	NZ_CP097017.1_9859-20421:._5	1	73
NZ_JBWHZS010000002.1_14	NZ_JBWHZS010000002.1_8895-19502:._5	NZ_JBWHZS010000002.1_8895-19502:._4	-1	-10
NZ_JBWHZS010000002.1_33	NZ_JBWHZS010000002.1_22333-32886:._8	NZ_JBWHZS010000002.1_22333-32886:._9	1	4
NZ_LR135294.1_18	NZ_LR135294.1_9052-19668:._7	NZ_LR135294.1_9052-19668:._8	1	50
NZ_CP032682.1_2412	NZ_CP032682.1_2485060-2495397:._6	NZ_CP032682.1_2485060-2495397:._5	-1	0
NZ_CP032682.1_2413	NZ_CP032682.1_2485060-2495397:._7	NZ_CP032682.1_2485060-2495397:._6	-1	46
NZ_CP116584.1_32	NZ_CP116584.1_22433-33097:._5	NZ_CP116584.1_22433-33097:._6	1	0
NZ_CP102531.1_58	NZ_CP102531.1_44338-54987:._8	NZ_CP102531.1_44338-54987:._7	-1	6
NZ_CP155560.1_233	NZ_CP155560.1_235374-245927:._5	NZ_CP155560.1_235374-245927:._4	-1	25
NZ_CP155561.1_225	NZ_CP155561.1_212046-222596:._4	NZ_CP155561.1_212046-222596:._5	1	13
NZ_CP065932.1_19	NZ_CP065932.1_11291-21904:._6	NZ_CP065932.1_11291-21904:._5	-1	-49
NZ_CP065931.1_45	NZ_CP065931.1_35497-46110:._3	NZ_CP065931.1_35497-46110:._4	1	-3
NZ_CP158456.1_22	NZ_CP158456.1_8994-19289:._12	NZ_CP158456.1_8994-19289:._11	-1	-7
NZ_CP158458.1_22	NZ_CP158458.1_8705-19009:._10	NZ_CP158458.1_8705-19009:._9	-1	-16
NZ_CP148594.1_42	NZ_CP148594.1_30389-41122:._9	NZ_CP148594.1_30389-41122:._10	1	21
NZ_CP020745.1_11	NZ_CP020745.1_5287-15837:._7	NZ_CP020745.1_5287-15837:._6	-1	29
NZ_CP020745.1_72	NZ_CP020745.1_75177-85727:._3	NZ_CP020745.1_75177-85727:._2	-1	13
NZ_OZ260983.1_55	NZ_OZ260983.1_37705-48291:._7	NZ_OZ260983.1_37705-48291:._6	-1	82
NZ_OZ260984.1_25	NZ_OZ260984.1_17860-28476:._7	NZ_OZ260984.1_17860-28476:._8	1	19
NZ_OZ260985.1_3	NZ_OZ260985.1_1-7072:._3	NZ_OZ260985.1_1-7072:._2	-1	-31
NZ_OZ260987.1_25	NZ_OZ260987.1_10954-21540:._12	NZ_OZ260987.1_10954-21540:._13	1	4
NZ_OZ260988.1_11	NZ_OZ260988.1_5547-16178:._5	NZ_OZ260988.1_5547-16178:._4	-1	23
NZ_CP093948.1_29	NZ_CP093948.1_17423-28045:._9	NZ_CP093948.1_17423-28045:._8	-1	-22
NZ_CP093948.1_198	NZ_CP093948.1_171597-182210:._5	NZ_CP093948.1_171597-182210:._4	-1	24
NZ_CP174271.1_599	NZ_CP174271.1_614610-625193:._6	NZ_CP174271.1_614610-625193:._7	1	87
NZ_CP174272.1_35	NZ_CP174272.1_24031-34680:._6	NZ_CP174272.1_24031-34680:._7	1	6
NZ_CP102071.1_35	NZ_CP102071.1_22471-33087:._8	NZ_CP102071.1_22471-33087:._7	-1	0
NZ_CP102072.1_19	NZ_CP102072.1_10900-21516:._4	NZ_CP102072.1_10900-21516:._3	-1	0
NZ_CP085875.1_69	NZ_CP085875.1_34152-44717:._10	NZ_CP085875.1_34152-44717:._11	1	53
NZ_CP076494.1_40	NZ_CP076494.1_27991-38595:._8	NZ_CP076494.1_27991-38595:._7	-1	-10
NZ_CP076494.1_118	NZ_CP076494.1_85519-96135:._7	NZ_CP076494.1_85519-96135:._6	-1	0
NZ_CP076496.1_27	NZ_CP076496.1_15755-26368:._12	NZ_CP076496.1_15755-26368:._13	1	14
NZ_CP168858.1_27	NZ_CP168858.1_21500-32053:._4	NZ_CP168858.1_21500-32053:._3	-1	4
NZ_CP168858.1_46	NZ_CP168858.1_34884-45491:._7	NZ_CP168858.1_34884-45491:._8	1	-10
NZ_CP016071.1_3111	NZ_CP016071.1_3291259-3301890:._5	NZ_CP016071.1_3291259-3301890:._6	1	87
NZ_CP151430.1_2019	NZ_CP151430.1_2049495-2060075:._8	NZ_CP151430.1_2049495-2060075:._7	-1	75
NZ_CP053314.1_763	NZ_CP053314.1_812356-822939:._5	NZ_CP053314.1_812356-822939:._6	1	49
NZ_CP137464.1_9	NZ_CP137464.1_877-11493:._8	NZ_CP137464.1_877-11493:._9	1	96
NZ_CP137462.1_8	NZ_CP137462.1_1270-11892:._6	NZ_CP137462.1_1270-11892:._5	-1	0
NZ_CP137462.1_9	NZ_CP137462.1_1270-11892:._7	NZ_CP137462.1_1270-11892:._6	-1	14
NZ_CP040857.1_37	NZ_CP040857.1_32364-42995:._5	NZ_CP040857.1_32364-42995:._6	1	87
NZ_CP059050.1_14	NZ_CP059050.1_3694-13965:._9	NZ_CP059050.1_3694-13965:._10	1	3
NZ_CP059050.1_57	NZ_CP059050.1_44265-54899:._5	NZ_CP059050.1_44265-54899:._6	1	17
NZ_CP059051.1_9	NZ_CP059051.1_1396-11976:._6	NZ_CP059051.1_1396-11976:._5	-1	72
NZ_CP090375.1_338	NZ_CP090375.1_385395-396020:._6	NZ_CP090375.1_385395-396020:._7	1	68
NZ_CP175396.1_92	NZ_CP175396.1_80886-91490:._8	NZ_CP175396.1_80886-91490:._7	-1	47
NZ_CP046263.1_23	NZ_CP046263.1_13082-23635:._8	NZ_CP046263.1_13082-23635:._7	-1	41
NZ_CP046265.1_30	NZ_CP046265.1_20623-31179:._6	NZ_CP046265.1_20623-31179:._5	-1	75
NZ_CP181224.1_35	NZ_CP181224.1_29806-40512:._2	NZ_CP181224.1_29806-40512:._1	-1	26
NZ_CP181225.1_51	NZ_CP181225.1_37614-48218:._10	NZ_CP181225.1_37614-48218:._11	1	63
NZ_CP048922.1_36	NZ_CP048922.1_29085-39695:._4	NZ_CP048922.1_29085-39695:._3	-1	100
NZ_CP048923.1_5	NZ_CP048923.1_676-11244:._4	NZ_CP048923.1_676-11244:._5	1	71
NZ_CP109939.1_1338	NZ_CP109939.1_1327539-1338815:._7	NZ_CP109939.1_1327539-1338815:._6	-1	87
NZ_CP113422.1_36	NZ_CP113422.1_26043-36596:._7	NZ_CP113422.1_26043-36596:._6	-1	13
NZ_CP113424.1_12	NZ_CP113424.1_7912-18465:._6	NZ_CP113424.1_7912-18465:._7	1	87
NZ_CP041305.1_2747	NZ_CP041305.1_2854654-2864886:._6	NZ_CP041305.1_2854654-2864886:._7	1	-3
NZ_CP071182.1_33	NZ_CP071182.1_22642-33195:._7	NZ_CP071182.1_22642-33195:._6	-1	53
NZ_CP012102.1_75	NZ_CP012102.1_62139-72743:._8	NZ_CP012102.1_62139-72743:._7	-1	11
NZ_CP012103.1_65	NZ_CP012103.1_52392-62942:._10	NZ_CP012103.1_52392-62942:._9	-1	12
NZ_CP036025.1_249	NZ_CP036025.1_296402-307267:._7	NZ_CP036025.1_296402-307267:._6	-1	75
NZ_CP117703.1_104	NZ_CP117703.1_105247-115896:._10	NZ_CP117703.1_105247-115896:._11	1	-3
NZ_JBUYGM010000002.1_57	NZ_JBUYGM010000002.1_46247-56728:._9	NZ_JBUYGM010000002.1_46247-56728:._10	1	-55
NZ_CP149858.1_70	NZ_CP149858.1_41609-52210:._9	NZ_CP149858.1_41609-52210:._8	-1	67
NZ_CP012272.1_33	NZ_CP012272.1_23669-34252:._2	NZ_CP012272.1_23669-34252:._3	1	-6
NZ_CP012273.1_28	NZ_CP012273.1_19271-29854:._7	NZ_CP012273.1_19271-29854:._8	1	-3
NZ_CP012273.1_32	NZ_CP012273.1_19271-29854:._11	NZ_CP012273.1_19271-29854:._10	-1	64
NZ_CP012273.1_33	NZ_CP012273.1_19271-29854:._12	NZ_CP012273.1_19271-29854:._13	1	91
NZ_CP012274.1_28	NZ_CP012274.1_14363-24931:._9	NZ_CP012274.1_14363-24931:._8	-1	-3
NZ_CP041944.1_1661	NZ_CP041944.1_1697187-1707836:._7	NZ_CP041944.1_1697187-1707836:._6	-1	6
NZ_CP062373.1_13	NZ_CP062373.1_10800-21353:._4	NZ_CP062373.1_10800-21353:._3	-1	12
NZ_CP168684.1_6	NZ_CP168684.1_1-8349:._6	NZ_CP168684.1_1-8349:._7	1	8
NZ_CP083138.1_76	NZ_CP083138.1_62984-73534:._9	NZ_CP083138.1_62984-73534:._10	1	13
NZ_CP083138.1_109	NZ_CP083138.1_93195-103745:._4	NZ_CP083138.1_93195-103745:._3	-1	61
NZ_CP083139.1_104	NZ_CP083139.1_91780-102351:._7	NZ_CP083139.1_91780-102351:._8	1	13
NZ_CP032361.1_36	NZ_CP032361.1_27479-38110:._5	NZ_CP032361.1_27479-38110:._6	1	87
NZ_CP119529.1_32	NZ_CP119529.1_19292-29908:._7	NZ_CP119529.1_19292-29908:._6	-1	0
NZ_CP097353.1_16	NZ_CP097353.1_5522-14895:._6	NZ_CP097353.1_5522-14895:._7	1	-3
NZ_CM143647.1_766	NZ_CM143647.1_798284-808735:._4	NZ_CM143647.1_798284-808735:._5	1	73
NZ_CP062125.1_34	NZ_CP062125.1_30316-40869:._4	NZ_CP062125.1_30316-40869:._3	-1	4
NZ_CP062125.1_53	NZ_CP062125.1_43700-54307:._7	NZ_CP062125.1_43700-54307:._8	1	-10
NZ_CP090983.1_376	NZ_CP090983.1_405701-417115:._6	NZ_CP090983.1_405701-417115:._5	-1	-10
NZ_CP118091.1_19	NZ_CP118091.1_12850-23433:._8	NZ_CP118091.1_12850-23433:._7	-1	8
NZ_CP148717.1_39	NZ_CP148717.1_29775-40508:._4	NZ_CP148717.1_29775-40508:._5	1	21
NZ_CP148718.1_18	NZ_CP148718.1_11330-21889:._8	NZ_CP148718.1_11330-21889:._7	-1	5
NZ_CP148719.1_16	NZ_CP148719.1_11595-22166:._3	NZ_CP148719.1_11595-22166:._2	-1	52
NZ_JBUPWU010000002.1_122	NZ_JBUPWU010000002.1_97489-107913:._8	NZ_JBUPWU010000002.1_97489-107913:._7	-1	-39
NZ_AP043883.1_1231	NZ_AP043883.1_1346186-1356748:._5	NZ_AP043883.1_1346186-1356748:._6	1	48
NZ_CP098434.1_17	NZ_CP098434.1_8339-18784:._5	NZ_CP098434.1_8339-18784:._4	-1	49
NZ_CP098434.1_18	NZ_CP098434.1_8339-18784:._6	NZ_CP098434.1_8339-18784:._5	-1	16
NZ_CP098436.1_15	NZ_CP098436.1_8801-18922:._4	NZ_CP098436.1_8801-18922:._5	1	76
NZ_CP098436.1_17	NZ_CP098436.1_8801-18922:._6	NZ_CP098436.1_8801-18922:._7	1	98
NZ_CP098436.1_18	NZ_CP098436.1_8801-18922:._7	NZ_CP098436.1_8801-18922:._8	1	24
NZ_CP144272.1_41	NZ_CP144272.1_22974-33596:._9	NZ_CP144272.1_22974-33596:._8	-1	96
NZ_CP118978.1_5	NZ_CP118978.1_1-10541:._5	NZ_CP118978.1_1-10541:._6	1	89
NZ_CP118978.1_10	NZ_CP118978.1_1-10541:._10	NZ_CP118978.1_1-10541:._9	-1	-18
NZ_CP026955.1_6	NZ_CP026955.1_1-8400:._6	NZ_CP026955.1_1-8400:._5	-1	15
NZ_CP183796.1_1350	NZ_CP183796.1_1381113-1391405:._9	NZ_CP183796.1_1381113-1391405:._10	1	4
NZ_CP012291.1_5	NZ_CP012291.1_1-9731:._5	NZ_CP012291.1_1-9731:._4	-1	3
NZ_CP012292.1_35	NZ_CP012292.1_25777-35865:._6	NZ_CP012292.1_25777-35865:._7	1	42
NZ_CP144906.1_358	NZ_CP144906.1_386097-396695:._9	NZ_CP144906.1_386097-396695:._10	1	15
NZ_OX346404.1_77	NZ_OX346404.1_66550-77166:._8	NZ_OX346404.1_66550-77166:._9	1	9
NZ_CP066717.1_2014	NZ_CP066717.1_2032544-2043160:._6	NZ_CP066717.1_2032544-2043160:._5	-1	0
NZ_CP076005.1_1	NZ_CP076005.1_1-5796:._1	NZ_CP076005.1_1-5796:._2	1	5
NZ_CP158670.1_2345	NZ_CP158670.1_2504148-2514734:._5	NZ_CP158670.1_2504148-2514734:._6	1	73
NZ_CP158671.1_9	NZ_CP158671.1_86-10669:._9	NZ_CP158671.1_86-10669:._10	1	1
NZ_CP158671.1_39	NZ_CP158671.1_26422-37005:._6	NZ_CP158671.1_26422-37005:._5	-1	-3
NZ_CP158673.1_4	NZ_CP158673.1_1-8486:._4	NZ_CP158673.1_1-8486:._3	-1	0
NZ_CP075927.1_2430	NZ_CP075927.1_2731334-2741893:._8	NZ_CP075927.1_2731334-2741893:._7	-1	50
NZ_CP192260.1_738	NZ_CP192260.1_770381-780946:._4	NZ_CP192260.1_770381-780946:._3	-1	52
NZ_CP046306.1_2	NZ_CP046306.1_1-5810:._2	NZ_CP046306.1_1-5810:._1	-1	2
NZ_CP157941.1_1376	NZ_CP157941.1_1383185-1393768:._7	NZ_CP157941.1_1383185-1393768:._6	-1	92
NZ_CP078098.1_40	NZ_CP078098.1_26038-36687:._8	NZ_CP078098.1_26038-36687:._7	-1	6
NZ_LR698954.1_434	NZ_LR698954.1_434989-445638:._4	NZ_LR698954.1_434989-445638:._5	1	6
NZ_CP185368.1_1776	NZ_CP185368.1_1876345-1886739:._9	NZ_CP185368.1_1876345-1886739:._10	1	-3
NZ_CP031319.1_36	NZ_CP031319.1_24521-35113:._9	NZ_CP031319.1_24521-35113:._8	-1	40
NZ_CP173033.1_19	NZ_CP173033.1_12586-23319:._5	NZ_CP173033.1_12586-23319:._6	1	21
NZ_CP016089.1_2997	NZ_CP016089.1_3327275-3337873:._6	NZ_CP016089.1_3327275-3337873:._5	-1	89
NZ_CP031066.1_72	NZ_CP031066.1_59414-70057:._7	NZ_CP031066.1_59414-70057:._6	-1	77
NZ_CP073012.1_1341	NZ_CP073012.1_1455402-1466033:._6	NZ_CP073012.1_1455402-1466033:._5	-1	61
NZ_CP073012.1_1372	NZ_CP073012.1_1483189-1493817:._6	NZ_CP073012.1_1483189-1493817:._5	-1	22
NZ_CP035572.1_20	NZ_CP035572.1_15395-25990:._3	NZ_CP035572.1_15395-25990:._2	-1	0
NZ_CP035574.1_65	NZ_CP035574.1_57422-67939:._7	NZ_CP035574.1_57422-67939:._6	-1	17
NZ_CP035575.1_20	NZ_CP035575.1_17151-27719:._3	NZ_CP035575.1_17151-27719:._4	1	12
NZ_CP071294.1_11	NZ_CP071294.1_5128-14510:._7	NZ_CP071294.1_5128-14510:._8	1	0
NZ_CP196603.1_14	NZ_CP196603.1_8593-19200:._5	NZ_CP196603.1_8593-19200:._4	-1	-10
NZ_CP196603.1_33	NZ_CP196603.1_22031-32584:._8	NZ_CP196603.1_22031-32584:._9	1	4
NZ_CP129531.1_433	NZ_CP129531.1_434762-445411:._4	NZ_CP129531.1_434762-445411:._5	1	6
NZ_CP063987.1_21	NZ_CP063987.1_13069-23700:._6	NZ_CP063987.1_13069-23700:._5	-1	87
NZ_CP021675.1_30	NZ_CP021675.1_26708-37303:._2	NZ_CP021675.1_26708-37303:._1	-1	7
NZ_CP014914.1_32	NZ_CP014914.1_26023-36606:._7	NZ_CP014914.1_26023-36606:._8	1	49
NZ_CP151972.1_6090	NZ_CP151972.1_6841912-6852519:._14	NZ_CP151972.1_6841912-6852519:._15	1	74
NZ_JBRYRE010000002.1_1	NZ_JBRYRE010000002.1_1-5907:._1	NZ_JBRYRE010000002.1_1-5907:._2	1	4
NZ_CP065994.1_1307	NZ_CP065994.1_1283210-1293793:._7	NZ_CP065994.1_1283210-1293793:._8	1	-49
NZ_CP070264.2_25	NZ_CP070264.2_11440-22035:._10	NZ_CP070264.2_11440-22035:._9	-1	55
NZ_CP070266.2_50	NZ_CP070266.2_30709-41289:._11	NZ_CP070266.2_30709-41289:._12	1	95
NZ_CP030102.1_29	NZ_CP030102.1_17907-28505:._9	NZ_CP030102.1_17907-28505:._8	-1	-46
NZ_CP139200.1_1307	NZ_CP139200.1_1486632-1497365:._10	NZ_CP139200.1_1486632-1497365:._9	-1	21
NZ_CP139201.1_22	NZ_CP139201.1_18544-29277:._5	NZ_CP139201.1_18544-29277:._6	1	21
NZ_CM142698.1_16	NZ_CM142698.1_10660-21243:._7	NZ_CM142698.1_10660-21243:._8	1	-10
NZ_CP019166.1_35	NZ_CP019166.1_24553-35160:._6	NZ_CP019166.1_24553-35160:._5	-1	-10
NZ_CP019166.1_41	NZ_CP019166.1_24553-35160:._12	NZ_CP019166.1_24553-35160:._13	1	4
NZ_CM143646.1_399	NZ_CM143646.1_376602-387203:._9	NZ_CM143646.1_376602-387203:._8	-1	28
NZ_CP094329.1_2849	NZ_CP094329.1_2931471-2942120:._6	NZ_CP094329.1_2931471-2942120:._5	-1	6
NZ_CP023774.1_13	NZ_CP023774.1_7389-18020:._6	NZ_CP023774.1_7389-18020:._5	-1	87
NZ_CP094504.1_5	NZ_CP094504.1_1-10356:._5	NZ_CP094504.1_1-10356:._4	-1	49
NZ_CP094506.1_8	NZ_CP094506.1_3067-13272:._6	NZ_CP094506.1_3067-13272:._7	1	40
NZ_CP162653.1_1992	NZ_CP162653.1_2065402-2076018:._6	NZ_CP162653.1_2065402-2076018:._5	-1	0
NZ_CP127868.1_509	NZ_CP127868.1_529008-539591:._6	NZ_CP127868.1_529008-539591:._7	1	49
NZ_CP046123.1_10	NZ_CP046123.1_2689-13293:._8	NZ_CP046123.1_2689-13293:._9	1	16
NZ_CP046123.1_998	NZ_CP046123.1_1043320-1053873:._7	NZ_CP046123.1_1043320-1053873:._8	1	4
NZ_CP046123.1_1000	NZ_CP046123.1_1043320-1053873:._9	NZ_CP046123.1_1043320-1053873:._10	1	0
NZ_CP046125.1_75	NZ_CP046125.1_58261-68877:._4	NZ_CP046125.1_58261-68877:._3	-1	0
NZ_CP196045.1_6	NZ_CP196045.1_2704-13272:._4	NZ_CP196045.1_2704-13272:._5	1	87
NZ_CP196045.1_8	NZ_CP196045.1_2704-13272:._6	NZ_CP196045.1_2704-13272:._7	1	96
NZ_CP196045.1_18	NZ_CP196045.1_18011-28564:._1	NZ_CP196045.1_18011-28564:._2	1	50
NZ_CP196048.1_1	NZ_CP196048.1_1-5585:._1	NZ_CP196048.1_1-5585:._2	1	23
NZ_CP196049.1_22	NZ_CP196049.1_13088-23671:._9	NZ_CP196049.1_13088-23671:._10	1	2
NZ_CP196051.1_6	NZ_CP196051.1_2617-13203:._4	NZ_CP196051.1_2617-13203:._3	-1	0
NZ_CP196051.1_8	NZ_CP196051.1_2617-13203:._6	NZ_CP196051.1_2617-13203:._7	1	20
NZ_CP020095.1_3	NZ_CP020095.1_1-6732:._3	NZ_CP020095.1_1-6732:._2	-1	97
NZ_CP020098.1_19	NZ_CP020098.1_7735-18288:._10	NZ_CP020098.1_7735-18288:._9	-1	15
NZ_CP133786.1_2777	NZ_CP133786.1_2854936-2865585:._10	NZ_CP133786.1_2854936-2865585:._9	-1	6
NZ_CP064524.1_14	NZ_CP064524.1_7848-18464:._6	NZ_CP064524.1_7848-18464:._7	1	18
NZ_CP155077.1_1946	NZ_CP155077.1_1801893-1812254:._11	NZ_CP155077.1_1801893-1812254:._10	-1	82
NZ_CP155077.1_1947	NZ_CP155077.1_1801893-1812254:._12	NZ_CP155077.1_1801893-1812254:._11	-1	16
NZ_CP023496.1_76	NZ_CP023496.1_41877-52487:._14	NZ_CP023496.1_41877-52487:._13	-1	22
NZ_LT993737.1_1841	NZ_LT993737.1_1912686-1923308:._6	NZ_LT993737.1_1912686-1923308:._5	-1	-55
NZ_CP015339.1_22	NZ_CP015339.1_13495-24078:._3	NZ_CP015339.1_13495-24078:._4	1	-10
NZ_CP015340.1_25	NZ_CP015340.1_12757-23310:._8	NZ_CP015340.1_12757-23310:._7	-1	-22
NZ_CP170230.1_27	NZ_CP170230.1_16982-27544:._4	NZ_CP170230.1_16982-27544:._3	-1	-10
NZ_CP025691.1_47	NZ_CP025691.1_38776-49329:._3	NZ_CP025691.1_38776-49329:._2	-1	16
NZ_CP025692.1_41	NZ_CP025692.1_28645-39198:._7	NZ_CP025692.1_28645-39198:._6	-1	15
NZ_CP019514.1_47	NZ_CP019514.1_32506-43122:._7	NZ_CP019514.1_32506-43122:._8	1	0
NZ_JBRFUS010000004.1_16	NZ_JBRFUS010000004.1_5426-16051:._7	NZ_JBRFUS010000004.1_5426-16051:._8	1	-3
NZ_LR135409.1_50	NZ_LR135409.1_40323-50924:._9	NZ_LR135409.1_40323-50924:._10	1	43
NZ_LR135410.1_50	NZ_LR135410.1_41079-51692:._7	NZ_LR135410.1_41079-51692:._6	-1	16
NZ_CP099451.1_258	NZ_CP099451.1_276728-287353:._4	NZ_CP099451.1_276728-287353:._3	-1	-3
NZ_AP027101.1_54	NZ_AP027101.1_41769-52502:._5	NZ_AP027101.1_41769-52502:._6	1	21
NZ_CP181238.1_1524	NZ_CP181238.1_1545417-1556033:._4	NZ_CP181238.1_1545417-1556033:._3	-1	0
NZ_CP191197.1_662	NZ_CP191197.1_690178-700779:._9	NZ_CP191197.1_690178-700779:._10	1	16
NZ_CP120476.1_25	NZ_CP120476.1_22176-32297:._2	NZ_CP120476.1_22176-32297:._1	-1	11
NZ_CP120476.1_30	NZ_CP120476.1_22176-32297:._7	NZ_CP120476.1_22176-32297:._6	-1	20
NZ_CP022292.1_23	NZ_CP022292.1_17224-27714:._5	NZ_CP022292.1_17224-27714:._6	1	6
NZ_CP034168.1_65	NZ_CP034168.1_54508-65022:._6	NZ_CP034168.1_54508-65022:._5	-1	13
NZ_CP034168.1_95	NZ_CP034168.1_79896-90512:._7	NZ_CP034168.1_79896-90512:._8	1	0
NZ_CP032655.1_72	NZ_CP032655.1_57634-68265:._7	NZ_CP032655.1_57634-68265:._6	-1	87
NZ_CP032655.1_92	NZ_CP032655.1_75798-86408:._5	NZ_CP032655.1_75798-86408:._6	1	100
NZ_CM148632.1_2357	NZ_CM148632.1_2501487-2512136:._8	NZ_CM148632.1_2501487-2512136:._9	1	6
NZ_CM148632.1_2849	NZ_CM148632.1_2991906-3002489:._8	NZ_CM148632.1_2991906-3002489:._9	1	87
NZ_CP033789.1_23	NZ_CP033789.1_13787-24355:._5	NZ_CP033789.1_13787-24355:._4	-1	-3
NZ_CP033793.1_23	NZ_CP033793.1_13798-24423:._10	NZ_CP033793.1_13798-24423:._11	1	26
NZ_CP087762.1_20	NZ_CP087762.1_12880-23463:._8	NZ_CP087762.1_12880-23463:._7	-1	8
NZ_CP029661.1_7	NZ_CP029661.1_2781-13388:._3	NZ_CP029661.1_2781-13388:._4	1	-7
NZ_CM146749.1_246	NZ_CM146749.1_237397-247980:._4	NZ_CM146749.1_237397-247980:._5	1	49
NZ_CP103049.1_2055	NZ_CP103049.1_2109344-2119942:._6	NZ_CP103049.1_2109344-2119942:._5	-1	69
NZ_CP192308.1_64	NZ_CP192308.1_54619-65268:._6	NZ_CP192308.1_54619-65268:._7	1	6
NZ_CP172438.1_634	NZ_CP172438.1_670259-680842:._7	NZ_CP172438.1_670259-680842:._8	1	87
NZ_CP172439.1_9	NZ_CP172439.1_6791-17440:._6	NZ_CP172439.1_6791-17440:._7	1	30
NZ_CP172441.1_22	NZ_CP172441.1_12822-23471:._6	NZ_CP172441.1_12822-23471:._7	1	-22
NZ_CP146878.1_2372	NZ_CP146878.1_2458397-2469046:._7	NZ_CP146878.1_2458397-2469046:._8	1	6
NZ_JBUCKN010000002.1_52	NZ_JBUCKN010000002.1_41549-52132:._6	NZ_JBUCKN010000002.1_41549-52132:._5	-1	49
NZ_CP026081.1_23	NZ_CP026081.1_13486-24093:._8	NZ_CP026081.1_13486-24093:._7	-1	15
NZ_CP012123.1_19	NZ_CP012123.1_13549-24180:._7	NZ_CP012123.1_13549-24180:._6	-1	87
NZ_CP065635.1_2021	NZ_CP065635.1_2113176-2123792:._5	NZ_CP065635.1_2113176-2123792:._6	1	0
NZ_CP053571.1_3076	NZ_CP053571.1_3250151-3260782:._7	NZ_CP053571.1_3250151-3260782:._8	1	87
NZ_CP053571.1_3112	NZ_CP053571.1_3284675-3295243:._8	NZ_CP053571.1_3284675-3295243:._9	1	49
NZ_CP137470.1_50	NZ_CP137470.1_41714-52336:._7	NZ_CP137470.1_41714-52336:._8	1	96
NZ_CP021104.1_759	NZ_CP021104.1_813233-823816:._9	NZ_CP021104.1_813233-823816:._10	1	49
NZ_AP019372.1_1735	NZ_AP019372.1_1822755-1833371:._7	NZ_AP019372.1_1822755-1833371:._6	-1	0
NZ_CP157980.1_764	NZ_CP157980.1_811589-822172:._5	NZ_CP157980.1_811589-822172:._6	1	49
NZ_CP058736.1_22	NZ_CP058736.1_15027-25586:._3	NZ_CP058736.1_15027-25586:._2	-1	-18
NZ_CP197321.1_78	NZ_CP197321.1_64408-74829:._4	NZ_CP197321.1_64408-74829:._3	-1	0
NZ_CP044275.1_28	NZ_CP044275.1_19330-29946:._8	NZ_CP044275.1_19330-29946:._9	1	22
NZ_CP097062.1_24	NZ_CP097062.1_14662-25296:._9	NZ_CP097062.1_14662-25296:._8	-1	-43
NZ_CP062071.1_322	NZ_CP062071.1_364649-375256:._6	NZ_CP062071.1_364649-375256:._7	1	96
NZ_CP179215.1_2446	NZ_CP179215.1_2644642-2655243:._9	NZ_CP179215.1_2644642-2655243:._8	-1	16
NZ_CP075872.1_2262	NZ_CP075872.1_2226296-2236849:._6	NZ_CP075872.1_2226296-2236849:._7	1	4
NZ_CP094456.1_251	NZ_CP094456.1_258597-269231:._8	NZ_CP094456.1_258597-269231:._7	-1	-7
NZ_CP118733.1_1776	NZ_CP118733.1_1998656-2009932:._6	NZ_CP118733.1_1998656-2009932:._5	-1	87
NZ_CP118733.1_1784	NZ_CP118733.1_2005459-2016075:._6	NZ_CP118733.1_2005459-2016075:._5	-1	0
