downstream_orf	blast_hit_id	contig	orf_start	orf_stop	strand	nearest_defense_gene	nearest_defense_type	nearest_distance_bp	defense_genes_in_window	proximity_score	density_score	defense_score	interpro_domains
NZ_OZ061362.1_13968-24521:._3	NZ_OZ061362.1_22	NZ_OZ061362.1_13968-24521	1737	2603	-1	NZ_OZ061362.1_13968-24521:._7	CBASS	2299	3	0.3168	0.3	0.3101	IPR029479
NZ_OZ061362.1_13968-24521:._10	NZ_OZ061362.1_29	NZ_OZ061362.1_13968-24521	7916	10054	-1	NZ_OZ061362.1_13968-24521:._7	CBASS	1911	3	0.3846	0.3	0.3508	IPR006171;IPR013497;IPR025589;IPR034144
NZ_CP166738.1_1-9090:._5	NZ_CP166738.1_6	NZ_CP166738.1_1-9090	2469	3371	-1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP166738.1_19895-30478:._7	NZ_CP166738.1_24	NZ_CP166738.1_19895-30478	5470	7638	-1	none	none	0	0	0.0	0.0	0.0	IPR000788;IPR013509;IPR013554
NZ_CP166738.1_48416-58999:._6	NZ_CP166738.1_52	NZ_CP166738.1_48416-58999	4087	4950	-1	NZ_CP166738.1_48416-58999:._8	Gabija	862	1	0.6499	0.1	0.4299	IPR003439
NZ_CP166740.1_12849-23417:._4	NZ_CP166740.1_15	NZ_CP166740.1_12849-23417	5099	5395	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP166741.1_1-7149:._3	NZ_CP166741.1_4	NZ_CP166741.1_1-7149	1568	1876	-1	none	none	0	0	0.0	0.0	0.0	IPR006119
NZ_CP166741.1_1-7149:._5	NZ_CP166741.1_6	NZ_CP166741.1_1-7149	2470	3036	-1	none	none	0	0	0.0	0.0	0.0	IPR001584
NZ_CP050500.1_309959-320542:._6	NZ_CP050500.1_291	NZ_CP050500.1_309959-320542	5672	6835	1	none	none	0	0	0.0	0.0	0.0	IPR026870;IPR026898
NZ_CP050500.1_2515824-2526473:._7	NZ_CP050500.1_2450	NZ_CP050500.1_2515824-2526473	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP130539.1_9775-20382:._9	NZ_CP130539.1_27	NZ_CP130539.1_9775-20382	4827	4985	-1	NZ_CP130539.1_9775-20382:._1	RosmerTA	4399	1	0.1109	0.1	0.1065	
NZ_CP046625.1_35657-46240:._7	NZ_CP046625.1_39	NZ_CP046625.1_35657-46240	4861	5049	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP075951.1_787-11505:._7	NZ_CP075951.1_8	NZ_CP075951.1_787-11505	5393	5701	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP073804.1_1887908-1898473:._7	NZ_CP073804.1_1971	NZ_CP073804.1_1887908-1898473	4185	4985	-1	none	none	0	0	0.0	0.0	0.0	IPR043733
NZ_CP031063.1_59414-70057:._6	NZ_CP031063.1_72	NZ_CP031063.1_59414-70057	4726	4923	-1	none	none	0	0	0.0	0.0	0.0	
NZ_OZ260722.1_4560-14867:._9	NZ_OZ260722.1_15	NZ_OZ260722.1_4560-14867	5410	5787	-1	none	none	0	0	0.0	0.0	0.0	IPR001584
NZ_DBJOSB010000002.1_68481-79034:._3	NZ_DBJOSB010000002.1_75	NZ_DBJOSB010000002.1_68481-79034	2081	4996	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP092473.1_2350535-2361187:._10	NZ_CP092473.1_2208	NZ_CP092473.1_2350535-2361187	4699	4926	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP101846.1_3306-13955:._7	NZ_CP101846.1_10	NZ_CP101846.1_3306-13955	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP077629.1_152906-163504:._8	NZ_CP077629.1_179	NZ_CP077629.1_152906-163504	5770	6015	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP030934.1_47598-58214:._6	NZ_CP030934.1_56	NZ_CP030934.1_47598-58214	5617	7770	1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR013498;IPR034144
NZ_CP187846.1_54274-64890:._7	NZ_CP187846.1_64	NZ_CP187846.1_54274-64890	5617	6858	1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR034144
NZ_CP134216.1_225753-236402:._7	NZ_CP134216.1_231	NZ_CP134216.1_225753-236402	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP178364.1_33716-44302:._11	NZ_CP178364.1_43	NZ_CP178364.1_33716-44302	9929	10240	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP178366.1_16186-26754:._4	NZ_CP178366.1_19	NZ_CP178366.1_16186-26754	1512	1883	-1	none	none	0	0	0.0	0.0	0.0	IPR025161
NC_018510.1_34687-45258:._4	NC_018510.1_45	NC_018510.1_34687-45258	3755	4939	-1	none	none	0	0	0.0	0.0	0.0	IPR025296
NC_018510.1_147931-158481:._7	NC_018510.1_151	NC_018510.1_147931-158481	5564	8545	1	NC_018510.1_147931-158481:._4	AbiE	1822	1	0.4021	0.1	0.2813	IPR002513;IPR025296
NZ_CP170356.1_132642-143063:._9	NZ_CP170356.1_154	NZ_CP170356.1_132642-143063	4644	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR034144
NZ_CP097017.1_9859-20421:._5	NZ_CP097017.1_15	NZ_CP097017.1_9859-20421	2500	3021	1	none	none	0	0	0.0	0.0	0.0	IPR002146
NZ_JBWHZS010000002.1_8895-19502:._4	NZ_JBWHZS010000002.1_14	NZ_JBWHZS010000002.1_8895-19502	4783	5010	-1	NZ_JBWHZS010000002.1_8895-19502:._3	RosmerTA	361	2	0.8349	0.2	0.5809	
NZ_JBWHZS010000002.1_22333-32886:._9	NZ_JBWHZS010000002.1_33	NZ_JBWHZS010000002.1_22333-32886	5558	8473	1	NZ_JBWHZS010000002.1_22333-32886:._5	MazEF	3525	0	0.1716	0.0	0.103	IPR002513;IPR025296
NZ_LR135294.1_9052-19668:._8	NZ_LR135294.1_18	NZ_LR135294.1_9052-19668	9845	10177	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP032682.1_2485060-2495397:._5	NZ_CP032682.1_2412	NZ_CP032682.1_2485060-2495397	4716	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP032682.1_2485060-2495397:._6	NZ_CP032682.1_2413	NZ_CP032682.1_2485060-2495397	5000	5338	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP116584.1_22433-33097:._6	NZ_CP116584.1_32	NZ_CP116584.1_22433-33097	5665	7809	1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR013498;IPR034144
NZ_CP102531.1_44338-54987:._7	NZ_CP102531.1_58	NZ_CP102531.1_44338-54987	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP155560.1_235374-245927:._4	NZ_CP155560.1_233	NZ_CP155560.1_235374-245927	3515	4975	-1	none	none	0	0	0.0	0.0	0.0	IPR025296
NZ_CP155561.1_212046-222596:._5	NZ_CP155561.1_225	NZ_CP155561.1_212046-222596	5564	5722	1	none	none	0	0	0.0	0.0	0.0	IPR025296
NZ_CP065932.1_11291-21904:._5	NZ_CP065932.1_19	NZ_CP065932.1_11291-21904	5231	5698	-1	NZ_CP065932.1_11291-21904:._4	AbiD	502	1	0.778	0.1	0.5068	
NZ_CP065931.1_35497-46110:._4	NZ_CP065931.1_45	NZ_CP065931.1_35497-46110	3162	3404	1	none	none	0	0	0.0	0.0	0.0	IPR035395
NZ_CP158456.1_8994-19289:._11	NZ_CP158456.1_22	NZ_CP158456.1_8994-19289	8265	8567	-1	none	none	0	0	0.0	0.0	0.0	IPR035528
NZ_CP158458.1_8705-19009:._9	NZ_CP158458.1_22	NZ_CP158458.1_8705-19009	5000	5305	-1	none	none	0	0	0.0	0.0	0.0	IPR006120
NZ_CP148594.1_30389-41122:._10	NZ_CP148594.1_42	NZ_CP148594.1_30389-41122	5755	5862	1	NZ_CP148594.1_30389-41122:._7	Thoeris	1340	7	0.5117	0.7	0.587	
NZ_CP020745.1_5287-15837:._6	NZ_CP020745.1_11	NZ_CP020745.1_5287-15837	4338	4439	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP020745.1_75177-85727:._2	NZ_CP020745.1_72	NZ_CP020745.1_75177-85727	2006	4987	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_OZ260983.1_37705-48291:._6	NZ_OZ260983.1_55	NZ_OZ260983.1_37705-48291	4202	4918	-1	none	none	0	0	0.0	0.0	0.0	IPR006528
NZ_OZ260984.1_17860-28476:._8	NZ_OZ260984.1_25	NZ_OZ260984.1_17860-28476	5268	6659	1	none	none	0	0	0.0	0.0	0.0	IPR004841
NZ_OZ260985.1_1-7072:._2	NZ_OZ260985.1_3	NZ_OZ260985.1_1-7072	986	1645	-1	none	none	0	0	0.0	0.0	0.0	
NZ_OZ260987.1_10954-21540:._13	NZ_OZ260987.1_25	NZ_OZ260987.1_10954-21540	10115	10585	1	none	none	0	0	0.0	0.0	0.0	IPR013610
NZ_OZ260988.1_5547-16178:._4	NZ_OZ260988.1_11	NZ_OZ260988.1_5547-16178	1143	1796	-1	none	none	0	0	0.0	0.0	0.0	IPR002560
NZ_CP093948.1_17423-28045:._8	NZ_CP093948.1_29	NZ_CP093948.1_17423-28045	5792	6520	-1	none	none	0	0	0.0	0.0	0.0	IPR001789;IPR018060
NZ_CP093948.1_171597-182210:._4	NZ_CP093948.1_198	NZ_CP093948.1_171597-182210	2299	2535	-1	NZ_CP093948.1_171597-182210:._3	AbiH	133	1	0.9357	0.1	0.6014	
NZ_CP174271.1_614610-625193:._7	NZ_CP174271.1_599	NZ_CP174271.1_614610-625193	5671	6834	1	NZ_CP174271.1_614610-625193:._1	PrrC	4646	0	0.098	0.0	0.0588	IPR026870;IPR026898
NZ_CP174272.1_24031-34680:._7	NZ_CP174272.1_35	NZ_CP174272.1_24031-34680	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP102071.1_22471-33087:._7	NZ_CP102071.1_35	NZ_CP102071.1_22471-33087	4308	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR034144
NZ_CP102072.1_10900-21516:._3	NZ_CP102072.1_19	NZ_CP102072.1_10900-21516	4638	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR034144
NZ_CP085875.1_34152-44717:._11	NZ_CP085875.1_69	NZ_CP085875.1_34152-44717	5619	6185	1	none	none	0	0	0.0	0.0	0.0	IPR029054;IPR033704
NZ_CP076494.1_27991-38595:._7	NZ_CP076494.1_40	NZ_CP076494.1_27991-38595	4456	4569	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP076494.1_85519-96135:._6	NZ_CP076494.1_118	NZ_CP076494.1_85519-96135	4908	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP076496.1_15755-26368:._13	NZ_CP076496.1_27	NZ_CP076496.1_15755-26368	8126	8278	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP168858.1_21500-32053:._3	NZ_CP168858.1_27	NZ_CP168858.1_21500-32053	2081	4996	-1	NZ_CP168858.1_21500-32053:._7	MazEF	3525	0	0.1716	0.0	0.103	IPR002513;IPR025296
NZ_CP168858.1_34884-45491:._8	NZ_CP168858.1_46	NZ_CP168858.1_34884-45491	5598	5825	1	NZ_CP168858.1_34884-45491:._9	RosmerTA	361	2	0.8349	0.2	0.5809	
NZ_CP016071.1_3291259-3301890:._6	NZ_CP016071.1_3111	NZ_CP016071.1_3291259-3301890	5719	6621	1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP151430.1_2049495-2060075:._7	NZ_CP151430.1_2019	NZ_CP151430.1_2049495-2060075	4062	4925	-1	NZ_CP151430.1_2049495-2060075:._9	Mokosh	1179	2	0.5546	0.2	0.4128	
NZ_CP053314.1_812356-822939:._6	NZ_CP053314.1_763	NZ_CP053314.1_812356-822939	5633	6496	1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP137464.1_877-11493:._9	NZ_CP137464.1_9	NZ_CP137464.1_877-11493	6112	6792	1	none	none	0	0	0.0	0.0	0.0	IPR032874
NZ_CP137462.1_1270-11892:._5	NZ_CP137462.1_8	NZ_CP137462.1_1270-11892	2463	4607	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR013498;IPR034144
NZ_CP137462.1_1270-11892:._6	NZ_CP137462.1_9	NZ_CP137462.1_1270-11892	4607	5224	-1	none	none	0	0	0.0	0.0	0.0	IPR006119
NZ_CP040857.1_32364-42995:._6	NZ_CP040857.1_37	NZ_CP040857.1_32364-42995	5719	6621	1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP059050.1_3694-13965:._10	NZ_CP059050.1_14	NZ_CP059050.1_3694-13965	6939	7919	1	none	none	0	0	0.0	0.0	0.0	IPR002915
NZ_CP059050.1_44265-54899:._6	NZ_CP059050.1_57	NZ_CP059050.1_44265-54899	5652	6515	1	NZ_CP059050.1_44265-54899:._13	Dodola	2949	1	0.2289	0.1	0.1773	IPR003675
NZ_CP059051.1_1396-11976:._5	NZ_CP059051.1_9	NZ_CP059051.1_1396-11976	3406	3762	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP090375.1_385395-396020:._7	NZ_CP090375.1_338	NZ_CP090375.1_385395-396020	5694	5942	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP175396.1_80886-91490:._7	NZ_CP175396.1_92	NZ_CP175396.1_80886-91490	4546	4953	-1	NZ_CP175396.1_80886-91490:._2	Anti_CRISPR	2889	1	0.2359	0.1	0.1815	IPR017961
NZ_CP046263.1_13082-23635:._7	NZ_CP046263.1_23	NZ_CP046263.1_13082-23635	5294	6136	-1	none	none	0	0	0.0	0.0	0.0	IPR001584;IPR025948
NZ_CP046265.1_20623-31179:._5	NZ_CP046265.1_30	NZ_CP046265.1_20623-31179	4150	4590	-1	none	none	0	0	0.0	0.0	0.0	IPR025948
NZ_CP181224.1_29806-40512:._1	NZ_CP181224.1_35	NZ_CP181224.1_29806-40512	1	660	-1	none	none	0	0	0.0	0.0	0.0	IPR018060
NZ_CP181225.1_37614-48218:._11	NZ_CP181225.1_51	NZ_CP181225.1_37614-48218	10414	10605	1	none	none	0	0	0.0	0.0	0.0	IPR001126
NZ_CP048922.1_29085-39695:._3	NZ_CP048922.1_36	NZ_CP048922.1_29085-39695	2864	4900	-1	NZ_CP048922.1_29085-39695:._5	RosmerTA	824	3	0.6623	0.3	0.5174	IPR003855
NZ_CP048923.1_676-11244:._5	NZ_CP048923.1_5	NZ_CP048923.1_676-11244	2711	2950	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP109939.1_1327539-1338815:._6	NZ_CP109939.1_1338	NZ_CP109939.1_1327539-1338815	4116	4913	-1	none	none	0	0	0.0	0.0	0.0	IPR025669
NZ_CP113422.1_26043-36596:._6	NZ_CP113422.1_36	NZ_CP113422.1_26043-36596	3594	3923	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP113424.1_7912-18465:._7	NZ_CP113424.1_12	NZ_CP113424.1_7912-18465	6654	7718	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP041305.1_2854654-2864886:._7	NZ_CP041305.1_2747	NZ_CP041305.1_2854654-2864886	5230	5544	1	NZ_CP041305.1_2854654-2864886:._4	RosmerTA	986	1	0.6108	0.1	0.4065	
NZ_CP071182.1_22642-33195:._6	NZ_CP071182.1_33	NZ_CP071182.1_22642-33195	7177	8256	-1	none	none	0	0	0.0	0.0	0.0	IPR001173
NZ_CP012102.1_62139-72743:._7	NZ_CP012102.1_75	NZ_CP012102.1_62139-72743	4024	4989	-1	NZ_CP012102.1_62139-72743:._1	RosmerTA	3246	1	0.1973	0.1	0.1584	IPR002104;IPR004107
NZ_CP012103.1_52392-62942:._9	NZ_CP012103.1_65	NZ_CP012103.1_52392-62942	4794	4988	-1	NZ_CP012103.1_52392-62942:._2	RM	3623	1	0.1634	0.1	0.138	IPR025296
NZ_CP036025.1_296402-307267:._6	NZ_CP036025.1_249	NZ_CP036025.1_296402-307267	4059	4925	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP117703.1_105247-115896:._11	NZ_CP117703.1_104	NZ_CP117703.1_105247-115896	5647	5889	1	none	none	0	0	0.0	0.0	0.0	
NZ_JBUYGM010000002.1_46247-56728:._10	NZ_JBUYGM010000002.1_57	NZ_JBUYGM010000002.1_46247-56728	5427	5612	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP149858.1_41609-52210:._8	NZ_CP149858.1_70	NZ_CP149858.1_41609-52210	4748	4933	-1	NZ_CP149858.1_41609-52210:._12	Anti_CRISPR	2964	1	0.2272	0.1	0.1763	
NZ_CP012272.1_23669-34252:._3	NZ_CP012272.1_33	NZ_CP012272.1_23669-34252	1440	1676	1	none	none	0	0	0.0	0.0	0.0	IPR004821
NZ_CP012273.1_19271-29854:._8	NZ_CP012273.1_28	NZ_CP012273.1_19271-29854	2923	3417	1	none	none	0	0	0.0	0.0	0.0	IPR001584
NZ_CP012273.1_19271-29854:._10	NZ_CP012273.1_32	NZ_CP012273.1_19271-29854	4832	4936	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP012273.1_19271-29854:._13	NZ_CP012273.1_33	NZ_CP012273.1_19271-29854	7250	7705	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP012274.1_14363-24931:._8	NZ_CP012274.1_28	NZ_CP012274.1_14363-24931	6849	8783	-1	NZ_CP012274.1_14363-24931:._2	AbiP2	3854	0	0.1456	0.0	0.0874	
NZ_CP041944.1_1697187-1707836:._6	NZ_CP041944.1_1661	NZ_CP041944.1_1697187-1707836	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP062373.1_10800-21353:._3	NZ_CP062373.1_13	NZ_CP062373.1_10800-21353	4740	4988	-1	none	none	0	0	0.0	0.0	0.0	IPR001387
NZ_CP168684.1_1-8349:._7	NZ_CP168684.1_6	NZ_CP168684.1_1-8349	3357	3623	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP083138.1_62984-73534:._10	NZ_CP083138.1_76	NZ_CP083138.1_62984-73534	5564	6115	1	none	none	0	0	0.0	0.0	0.0	IPR025296
NZ_CP083138.1_93195-103745:._3	NZ_CP083138.1_109	NZ_CP083138.1_93195-103745	2340	3524	-1	none	none	0	0	0.0	0.0	0.0	IPR025296
NZ_CP083139.1_91780-102351:._8	NZ_CP083139.1_104	NZ_CP083139.1_91780-102351	6979	9960	1	NZ_CP083139.1_91780-102351:._5	AbiE	1822	1	0.4021	0.1	0.2813	IPR002513;IPR025296
NZ_CP032361.1_27479-38110:._6	NZ_CP032361.1_36	NZ_CP032361.1_27479-38110	5719	6621	1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP119529.1_19292-29908:._6	NZ_CP119529.1_32	NZ_CP119529.1_19292-29908	4908	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP097353.1_5522-14895:._7	NZ_CP097353.1_16	NZ_CP097353.1_5522-14895	4997	8050	1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CM143647.1_798284-808735:._5	NZ_CM143647.1_766	NZ_CM143647.1_798284-808735	5525	6031	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP062125.1_30316-40869:._3	NZ_CP062125.1_34	NZ_CP062125.1_30316-40869	2081	4996	-1	NZ_CP062125.1_30316-40869:._7	MazEF	3525	0	0.1716	0.0	0.103	IPR002513;IPR025296
NZ_CP062125.1_43700-54307:._8	NZ_CP062125.1_53	NZ_CP062125.1_43700-54307	5598	5825	1	NZ_CP062125.1_43700-54307:._9	RosmerTA	361	1	0.8349	0.1	0.5409	
NZ_CP090983.1_405701-417115:._5	NZ_CP090983.1_376	NZ_CP090983.1_405701-417115	3340	5010	-1	none	none	0	0	0.0	0.0	0.0	IPR006119;IPR011109;IPR025827
NZ_CP118091.1_12850-23433:._7	NZ_CP118091.1_19	NZ_CP118091.1_12850-23433	4660	4992	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP148717.1_29775-40508:._5	NZ_CP148717.1_39	NZ_CP148717.1_29775-40508	5755	5862	1	NZ_CP148717.1_29775-40508:._3	6A_MBL	1297	2	0.5228	0.2	0.3937	
NZ_CP148718.1_11330-21889:._7	NZ_CP148718.1_18	NZ_CP148718.1_11330-21889	6387	8606	-1	NZ_CP148718.1_11330-21889:._7	Gao_Iet	0	1	1.0	0.1	0.64	IPR000209;IPR034074
NZ_CP148719.1_11595-22166:._2	NZ_CP148719.1_16	NZ_CP148719.1_11595-22166	2848	3045	-1	none	none	0	0	0.0	0.0	0.0	IPR024405
NZ_JBUPWU010000002.1_97489-107913:._7	NZ_JBUPWU010000002.1_122	NZ_JBUPWU010000002.1_97489-107913	5000	5425	-1	none	none	0	0	0.0	0.0	0.0	IPR006119
NZ_AP043883.1_1346186-1356748:._6	NZ_AP043883.1_1231	NZ_AP043883.1_1346186-1356748	5611	7059	1	none	none	0	0	0.0	0.0	0.0	IPR001584;IPR015378
NZ_CP098434.1_8339-18784:._4	NZ_CP098434.1_17	NZ_CP098434.1_8339-18784	4088	4951	-1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP098434.1_8339-18784:._5	NZ_CP098434.1_18	NZ_CP098434.1_8339-18784	5000	5446	-1	none	none	0	0	0.0	0.0	0.0	IPR006119;IPR006120
NZ_CP098436.1_8801-18922:._5	NZ_CP098436.1_15	NZ_CP098436.1_8801-18922	2840	3508	1	none	none	0	0	0.0	0.0	0.0	IPR001789;IPR001867
NZ_CP098436.1_8801-18922:._7	NZ_CP098436.1_17	NZ_CP098436.1_8801-18922	5012	5830	1	none	none	0	0	0.0	0.0	0.0	IPR001640
NZ_CP098436.1_8801-18922:._8	NZ_CP098436.1_18	NZ_CP098436.1_8801-18922	5854	6093	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP144272.1_22974-33596:._8	NZ_CP144272.1_41	NZ_CP144272.1_22974-33596	4545	4904	-1	NZ_CP144272.1_22974-33596:._14	CBASS	4554	0	0.1026	0.0	0.0616	IPR032874
NZ_CP118978.1_1-10541:._6	NZ_CP118978.1_5	NZ_CP118978.1_1-10541	3827	4045	1	NZ_CP118978.1_1-10541:._3	Anti_CRISPR	659	1	0.7193	0.1	0.4716	
NZ_CP118978.1_1-10541:._9	NZ_CP118978.1_10	NZ_CP118978.1_1-10541	5297	6286	-1	NZ_CP118978.1_1-10541:._3	Anti_CRISPR	2129	1	0.3449	0.1	0.2469	IPR005094
NZ_CP026955.1_1-8400:._5	NZ_CP026955.1_6	NZ_CP026955.1_1-8400	2619	2777	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP183796.1_1381113-1391405:._10	NZ_CP183796.1_1350	NZ_CP183796.1_1381113-1391405	5297	5632	1	none	none	0	0	0.0	0.0	0.0	IPR006120
NZ_CP012291.1_1-9731:._4	NZ_CP012291.1_5	NZ_CP012291.1_1-9731	4132	4500	-1	none	none	0	0	0.0	0.0	0.0	IPR035528
NZ_CP012292.1_25777-35865:._7	NZ_CP012292.1_35	NZ_CP012292.1_25777-35865	5131	5439	1	none	none	0	0	0.0	0.0	0.0	IPR025161
NZ_CP144906.1_386097-396695:._10	NZ_CP144906.1_358	NZ_CP144906.1_386097-396695	5614	5970	1	NZ_CP144906.1_386097-396695:._5	Zorya	2942	1	0.2297	0.1	0.1778	
NZ_OX346404.1_66550-77166:._9	NZ_OX346404.1_77	NZ_OX346404.1_66550-77166	5626	6081	1	NZ_OX346404.1_66550-77166:._5	RM	2119	1	0.3466	0.1	0.248	
NZ_CP066717.1_2032544-2043160:._5	NZ_CP066717.1_2014	NZ_CP066717.1_2032544-2043160	4716	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP076005.1_1-5796:._2	NZ_CP076005.1_1	NZ_CP076005.1_1-5796	1470	2159	1	NZ_CP076005.1_1-5796:._4	RM	1445	1	0.4855	0.1	0.3313	
NZ_CP158670.1_2504148-2514734:._6	NZ_CP158670.1_2345	NZ_CP158670.1_2504148-2514734	5660	6376	1	NZ_CP158670.1_2504148-2514734:._4	PrrC	858	2	0.6512	0.2	0.4707	IPR006528
NZ_CP158671.1_86-10669:._10	NZ_CP158671.1_9	NZ_CP158671.1_86-10669	6465	6773	1	NZ_CP158671.1_86-10669:._12	PrrC	432	4	0.8057	0.4	0.6434	
NZ_CP158671.1_26422-37005:._5	NZ_CP158671.1_39	NZ_CP158671.1_26422-37005	3425	4987	-1	none	none	0	0	0.0	0.0	0.0	IPR035396;IPR049164
NZ_CP158673.1_1-8486:._3	NZ_CP158673.1_4	NZ_CP158673.1_1-8486	1990	2274	-1	NZ_CP158673.1_1-8486:._3	RosmerTA	0	2	1.0	0.2	0.68	IPR001387
NZ_CP075927.1_2731334-2741893:._7	NZ_CP075927.1_2430	NZ_CP075927.1_2731334-2741893	4225	4950	-1	none	none	0	0	0.0	0.0	0.0	IPR018925
NZ_CP192260.1_770381-780946:._3	NZ_CP192260.1_738	NZ_CP192260.1_770381-780946	4676	4948	-1	NZ_CP192260.1_770381-780946:._1	RM	970	1	0.6157	0.1	0.4094	
NZ_CP046306.1_1-5810:._1	NZ_CP046306.1_2	NZ_CP046306.1_1-5810	2	781	-1	NZ_CP046306.1_1-5810:._1	Lamassu-Fam	0	7	1.0	0.7	0.88	IPR038729
NZ_CP157941.1_1383185-1393768:._6	NZ_CP157941.1_1376	NZ_CP157941.1_1383185-1393768	4087	4908	-1	none	none	0	0	0.0	0.0	0.0	IPR025669
NZ_CP078098.1_26038-36687:._7	NZ_CP078098.1_40	NZ_CP078098.1_26038-36687	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_LR698954.1_434989-445638:._5	NZ_LR698954.1_434	NZ_LR698954.1_434989-445638	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP185368.1_1876345-1886739:._10	NZ_CP185368.1_1776	NZ_CP185368.1_1876345-1886739	5392	5604	1	NZ_CP185368.1_1876345-1886739:._7	Anti_CRISPR	1318	2	0.5174	0.2	0.3904	
NZ_CP031319.1_24521-35113:._8	NZ_CP031319.1_36	NZ_CP031319.1_24521-35113	4097	4960	-1	NZ_CP031319.1_24521-35113:._6	Anti_CRISPR	835	1	0.6587	0.1	0.4352	IPR025669
NZ_CP173033.1_12586-23319:._6	NZ_CP173033.1_19	NZ_CP173033.1_12586-23319	5755	5862	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP016089.1_3327275-3337873:._5	NZ_CP016089.1_2997	NZ_CP016089.1_3327275-3337873	3085	4911	-1	NZ_CP016089.1_3327275-3337873:._13	RM	4586	0	0.101	0.0	0.0606	
NZ_CP031066.1_59414-70057:._6	NZ_CP031066.1_72	NZ_CP031066.1_59414-70057	4726	4923	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP073012.1_1455402-1466033:._5	NZ_CP073012.1_1341	NZ_CP073012.1_1455402-1466033	4625	4939	-1	none	none	0	0	0.0	0.0	0.0	IPR001845;IPR011991
NZ_CP073012.1_1483189-1493817:._5	NZ_CP073012.1_1372	NZ_CP073012.1_1483189-1493817	4478	4978	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP035572.1_15395-25990:._2	NZ_CP035572.1_20	NZ_CP035572.1_15395-25990	1242	1361	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP035574.1_57422-67939:._6	NZ_CP035574.1_65	NZ_CP035574.1_57422-67939	3848	5986	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR025589;IPR034144
